,team,from,to,elo
707127,Bournemouth,2016-10-17,2016-10-17,1640.43054199
707128,Bournemouth,2016-10-18,2016-10-18,1640.43054199
707129,Bournemouth,2016-10-19,2016-10-19,1641.81555176
707130,Bournemouth,2016-10-20,2016-10-20,1640.9342041
707131,Bournemouth,2016-10-21,2016-10-22,1639.63171387
707132,Bournemouth,2016-10-23,2016-10-24,1643.25708008
707133,Bournemouth,2016-10-25,2016-10-26,1643.25708008
707134,Bournemouth,2016-10-27,2016-10-28,1643.25708008
707135,Bournemouth,2016-10-29,2016-10-29,1643.25708008
707136,Bournemouth,2016-10-30,2016-11-01,1632.06542969
707137,Bournemouth,2016-11-02,2016-11-02,1637.42456055
707138,Bournemouth,2016-11-03,2016-11-03,1633.0645752
707139,Bournemouth,2016-11-04,2016-11-05,1631.24304199
707140,Bournemouth,2016-11-06,2016-11-06,1620.9354248
707141,Bournemouth,2016-11-07,2016-11-19,1620.9354248
707142,Bournemouth,2016-11-20,2016-11-22,1631.85925293
707143,Bournemouth,2016-11-23,2016-11-23,1630.65197754
707144,Bournemouth,2016-11-24,2016-11-24,1629.55712891
707145,Bournemouth,2016-11-25,2016-11-25,1628.3482666
707146,Bournemouth,2016-11-26,2016-11-26,1628.3482666
707147,Bournemouth,2016-11-27,2016-11-27,1628.3482666
707148,Bournemouth,2016-11-28,2016-11-28,1625.3260498
707149,Bournemouth,2016-11-29,2016-11-30,1625.3260498
707150,Bournemouth,2016-12-01,2016-12-03,1625.3260498
707151,Bournemouth,2016-12-04,2016-12-04,1625.3260498
707152,Bournemouth,2016-12-05,2016-12-06,1637.07873535
707153,Bournemouth,2016-12-07,2016-12-07,1637.53759766
707154,Bournemouth,2016-12-08,2016-12-08,1634.86242676
707155,Bournemouth,2016-12-09,2016-12-09,1635.13452148
707156,Bournemouth,2016-12-10,2016-12-10,1635.13452148
707157,Bournemouth,2016-12-11,2016-12-13,1628.31677246
707158,Bournemouth,2016-12-14,2016-12-17,1637.67663574
707159,Bournemouth,2016-12-18,2016-12-18,1637.67663574
707160,Bournemouth,2016-12-19,2016-12-26,1627.21484375
707161,Bournemouth,2016-12-27,2016-12-31,1623.85241699
707162,Bournemouth,2017-01-01,2017-01-03,1639.60888672
707163,Bournemouth,2017-01-04,2017-01-08,1644.21655273
707164,Bournemouth,2017-01-09,2017-01-14,1644.21655273
707165,Bournemouth,2017-01-15,2017-01-15,1631.46826172
707166,Bournemouth,2017-01-16,2017-01-21,1631.46826172
707167,Bournemouth,2017-01-22,2017-01-22,1629.03613281
707168,Bournemouth,2017-01-23,2017-01-29,1629.03613281
707169,Bournemouth,2017-01-30,2017-01-31,1629.03613281
707170,Bournemouth,2017-02-01,2017-02-04,1613.71081543
707171,Bournemouth,2017-02-05,2017-02-05,1607.62341309
707172,Bournemouth,2017-02-06,2017-02-06,1607.62341309
707173,Bournemouth,2017-02-07,2017-02-11,1607.62341309
707174,Bournemouth,2017-02-12,2017-02-12,1607.62341309
707175,Bournemouth,2017-02-13,2017-02-13,1607.62341309
707176,Bournemouth,2017-02-14,2017-02-15,1602.17797852
707177,Bournemouth,2017-02-16,2017-02-16,1599.34069824
707178,Bournemouth,2017-02-17,2017-02-21,1600.44836426
707179,Bournemouth,2017-02-22,2017-02-22,1602.77075195
707180,Bournemouth,2017-02-23,2017-02-23,1603.50390625
707181,Bournemouth,2017-02-24,2017-02-25,1598.43066406
707182,Bournemouth,2017-02-26,2017-03-04,1594.01977539
707183,Bournemouth,2017-03-05,2017-03-05,1601.06726074
707184,Bournemouth,2017-03-06,2017-03-07,1601.06726074
707185,Bournemouth,2017-03-08,2017-03-09,1600.07531738
707186,Bournemouth,2017-03-10,2017-03-11,1600.5859375
707187,Bournemouth,2017-03-12,2017-03-12,1608.5994873
707188,Bournemouth,2017-03-13,2017-03-14,1608.5994873
707189,Bournemouth,2017-03-15,2017-03-15,1614.75488281
707190,Bournemouth,2017-03-16,2017-03-16,1609.66809082
707191,Bournemouth,2017-03-17,2017-03-18,1611.15991211
707192,Bournemouth,2017-03-19,2017-04-01,1620.27209473
707193,Bournemouth,2017-04-02,2017-04-04,1624.39440918
707194,Bournemouth,2017-04-05,2017-04-05,1624.39440918
707195,Bournemouth,2017-04-06,2017-04-08,1631.02856445
707196,Bournemouth,2017-04-09,2017-04-09,1625.61694336
707197,Bournemouth,2017-04-10,2017-04-10,1625.61694336
707198,Bournemouth,2017-04-11,2017-04-12,1625.61694336
707199,Bournemouth,2017-04-13,2017-04-13,1625.20092773
707200,Bournemouth,2017-04-14,2017-04-15,1625.66381836
707201,Bournemouth,2017-04-16,2017-04-16,1621.75439453
707202,Bournemouth,2017-04-17,2017-04-18,1621.75439453
707203,Bournemouth,2017-04-19,2017-04-19,1621.21960449
707204,Bournemouth,2017-04-20,2017-04-20,1621.21960449
707205,Bournemouth,2017-04-21,2017-04-22,1622.68823242
707206,Bournemouth,2017-04-23,2017-04-23,1632.40734863
707207,Bournemouth,2017-04-24,2017-04-25,1632.40734863
707208,Bournemouth,2017-04-26,2017-04-26,1632.40734863
707209,Bournemouth,2017-04-27,2017-04-29,1632.40734863
707210,Bournemouth,2017-04-30,2017-05-01,1640.69921875
707211,Bournemouth,2017-05-02,2017-05-04,1640.69921875
707212,Bournemouth,2017-05-05,2017-05-05,1642.45471191
707213,Bournemouth,2017-05-06,2017-05-06,1642.45471191
707214,Bournemouth,2017-05-07,2017-05-07,1640.55407715
707215,Bournemouth,2017-05-08,2017-05-08,1640.55407715
707216,Bournemouth,2017-05-09,2017-05-11,1640.55407715
707217,Bournemouth,2017-05-12,2017-05-13,1640.65454102
707218,Bournemouth,2017-05-14,2017-05-14,1646.69018555
707219,Bournemouth,2017-05-15,2017-05-18,1646.69018555
707220,Bournemouth,2017-05-19,2017-05-20,1646.69018555
707221,Bournemouth,2017-05-21,2017-05-21,1646.69018555
707222,Bournemouth,2017-05-22,2017-05-24,1650.67700195
707223,Bournemouth,2017-05-25,2017-05-27,1653.42211914
707224,Bournemouth,2017-05-28,2017-07-06,1653.42211914
707225,Bournemouth,2017-07-07,2017-07-22,1653.42211914
707226,Bournemouth,2017-07-23,2017-07-26,1653.42211914
707227,Bournemouth,2017-07-27,2017-07-27,1653.42211914
707228,Bournemouth,2017-07-28,2017-07-29,1653.4354248
707229,Bournemouth,2017-07-30,2017-08-02,1653.4354248
707230,Bournemouth,2017-08-03,2017-08-03,1653.4354248
707231,Bournemouth,2017-08-04,2017-08-06,1653.75756836
707232,Bournemouth,2017-08-07,2017-08-12,1653.75756836
707233,Bournemouth,2017-08-13,2017-08-15,1647.49951172
707234,Bournemouth,2017-08-16,2017-08-16,1650.11535645
707235,Bournemouth,2017-08-17,2017-08-17,1650.11535645
707236,Bournemouth,2017-08-18,2017-08-19,1651.28466797
707237,Bournemouth,2017-08-20,2017-08-23,1635.72741699
707238,Bournemouth,2017-08-24,2017-08-24,1637.28613281
707239,Bournemouth,2017-08-25,2017-08-25,1637.58068848
707240,Bournemouth,2017-08-26,2017-08-26,1637.58068848
707241,Bournemouth,2017-08-27,2017-08-27,1633.59631348
707242,Bournemouth,2017-08-28,2017-09-09,1633.59631348
707243,Bournemouth,2017-09-10,2017-09-11,1629.68371582
707244,Bournemouth,2017-09-12,2017-09-12,1629.68371582
707245,Bournemouth,2017-09-13,2017-09-13,1631.05651855
707246,Bournemouth,2017-09-14,2017-09-14,1634.78833008
707247,Bournemouth,2017-09-15,2017-09-15,1631.95153809
707248,Bournemouth,2017-09-16,2017-09-16,1637.31445312
707249,Bournemouth,2017-09-17,2017-09-18,1637.31445312
707250,Bournemouth,2017-09-19,2017-09-20,1637.31445312
707251,Bournemouth,2017-09-21,2017-09-23,1637.31445312
707252,Bournemouth,2017-09-24,2017-09-26,1633.36462402
707253,Bournemouth,2017-09-27,2017-09-27,1635.92370605
707254,Bournemouth,2017-09-28,2017-09-28,1643.71826172
707255,Bournemouth,2017-09-29,2017-09-30,1642.11474609
707256,Bournemouth,2017-10-01,2017-10-14,1642.28857422
707257,Bournemouth,2017-10-15,2017-10-15,1640.68884277
707258,Bournemouth,2017-10-16,2017-10-17,1640.68884277
707259,Bournemouth,2017-10-18,2017-10-18,1646.01062012
707260,Bournemouth,2017-10-19,2017-10-19,1646.42980957
707261,Bournemouth,2017-10-20,2017-10-21,1643.98986816
707262,Bournemouth,2017-10-22,2017-10-23,1654.90319824
707263,Bournemouth,2017-10-24,2017-10-25,1654.90319824
707264,Bournemouth,2017-10-26,2017-10-28,1654.90319824
707265,Bournemouth,2017-10-29,2017-10-29,1651.56225586
707266,Bournemouth,2017-10-30,2017-10-31,1651.56225586
707267,Bournemouth,2017-11-01,2017-11-01,1648.78918457
707268,Bournemouth,2017-11-02,2017-11-02,1656.98095703
707269,Bournemouth,2017-11-03,2017-11-04,1651.64807129
707270,Bournemouth,2017-11-05,2017-11-05,1661.12268066
707271,Bournemouth,2017-11-06,2017-11-18,1661.12268066
707272,Bournemouth,2017-11-19,2017-11-19,1669.2265625
707273,Bournemouth,2017-11-20,2017-11-21,1669.2265625
707274,Bournemouth,2017-11-22,2017-11-22,1671.54870605
707275,Bournemouth,2017-11-23,2017-11-23,1668.74108887
707276,Bournemouth,2017-11-24,2017-11-25,1658.19067383
707277,Bournemouth,2017-11-26,2017-11-26,1658.96252441
707278,Bournemouth,2017-11-27,2017-11-27,1658.96252441
707279,Bournemouth,2017-11-28,2017-11-29,1658.96252441
707280,Bournemouth,2017-11-30,2017-12-02,1649.93823242
707281,Bournemouth,2017-12-03,2017-12-03,1649.93823242
707282,Bournemouth,2017-12-04,2017-12-05,1648.94104004
707283,Bournemouth,2017-12-06,2017-12-06,1648.9708252
707284,Bournemouth,2017-12-07,2017-12-07,1648.22888184
707285,Bournemouth,2017-12-08,2017-12-09,1652.10571289
707286,Bournemouth,2017-12-10,2017-12-11,1652.87158203
707287,Bournemouth,2017-12-12,2017-12-13,1652.87158203
707288,Bournemouth,2017-12-14,2017-12-16,1651.03051758
707289,Bournemouth,2017-12-17,2017-12-17,1651.03051758
707290,Bournemouth,2017-12-18,2017-12-18,1642.90539551
707291,Bournemouth,2017-12-19,2017-12-21,1642.90539551
707292,Bournemouth,2017-12-22,2017-12-22,1642.90539551
707293,Bournemouth,2017-12-23,2017-12-23,1642.90539551
707294,Bournemouth,2017-12-24,2017-12-26,1640.65197754
707295,Bournemouth,2017-12-27,2017-12-30,1639.11083984
707296,Bournemouth,2017-12-31,2017-12-31,1647.40441895
707297,Bournemouth,2018-01-01,2018-01-01,1647.40441895
707298,Bournemouth,2018-01-02,2018-01-02,1648.10095215
707299,Bournemouth,2018-01-03,2018-01-06,1648.10095215
707300,Bournemouth,2018-01-07,2018-01-07,1648.10095215
707301,Bournemouth,2018-01-08,2018-01-14,1648.10095215
707302,Bournemouth,2018-01-15,2018-01-20,1659.68640137
707303,Bournemouth,2018-01-21,2018-01-21,1661.62695312
707304,Bournemouth,2018-01-22,2018-01-28,1661.62695312
707305,Bournemouth,2018-01-29,2018-01-30,1661.62695312
707306,Bournemouth,2018-01-31,2018-01-31,1661.62695312
707307,Bournemouth,2018-02-01,2018-02-03,1687.61157227
707308,Bournemouth,2018-02-04,2018-02-10,1693.0111084
707309,Bournemouth,2018-02-11,2018-02-11,1693.0111084
707310,Bournemouth,2018-02-12,2018-02-13,1674.69335938
707311,Bournemouth,2018-02-14,2018-02-14,1677.58227539
707312,Bournemouth,2018-02-15,2018-02-15,1681.62353516
707313,Bournemouth,2018-02-16,2018-02-17,1682.18920898
707314,Bournemouth,2018-02-18,2018-02-20,1682.18920898
707315,Bournemouth,2018-02-21,2018-02-21,1681.97851562
707316,Bournemouth,2018-02-22,2018-02-22,1681.89160156
707317,Bournemouth,2018-02-23,2018-02-24,1681.74365234
707318,Bournemouth,2018-02-25,2018-02-25,1678.98181152
707319,Bournemouth,2018-02-26,2018-03-03,1678.98181152
707320,Bournemouth,2018-03-04,2018-03-06,1681.99377441
707321,Bournemouth,2018-03-07,2018-03-07,1681.58703613
707322,Bournemouth,2018-03-08,2018-03-08,1676.38891602
707323,Bournemouth,2018-03-09,2018-03-11,1679.64379883
707324,Bournemouth,2018-03-12,2018-03-12,1673.42614746
707325,Bournemouth,2018-03-13,2018-03-13,1673.42614746
707326,Bournemouth,2018-03-14,2018-03-14,1667.70068359
707327,Bournemouth,2018-03-15,2018-03-15,1665.69616699
707328,Bournemouth,2018-03-16,2018-03-17,1666.79968262
707329,Bournemouth,2018-03-18,2018-03-18,1671.68347168
707330,Bournemouth,2018-03-19,2018-03-31,1671.68347168
707331,Bournemouth,2018-04-01,2018-04-01,1672.29370117
707332,Bournemouth,2018-04-02,2018-04-05,1672.29370117
707333,Bournemouth,2018-04-06,2018-04-06,1675.88415527
707334,Bournemouth,2018-04-07,2018-04-07,1675.88415527
707335,Bournemouth,2018-04-08,2018-04-08,1673.68164062
707336,Bournemouth,2018-04-09,2018-04-10,1673.68164062
707337,Bournemouth,2018-04-11,2018-04-12,1673.68164062
707338,Bournemouth,2018-04-13,2018-04-13,1673.97766113
707339,Bournemouth,2018-04-14,2018-04-14,1673.97766113
707340,Bournemouth,2018-04-15,2018-04-15,1670.93054199
707341,Bournemouth,2018-04-16,2018-04-18,1670.93054199
707342,Bournemouth,2018-04-19,2018-04-20,1665.08935547
707343,Bournemouth,2018-04-21,2018-04-22,1665.08935547
707344,Bournemouth,2018-04-23,2018-04-24,1665.08935547
707345,Bournemouth,2018-04-25,2018-04-25,1668.1315918
707346,Bournemouth,2018-04-26,2018-04-26,1668.1315918
707347,Bournemouth,2018-04-27,2018-04-28,1667.45019531
707348,Bournemouth,2018-04-29,2018-05-02,1660.30712891
707349,Bournemouth,2018-05-03,2018-05-03,1659.39697266
707350,Bournemouth,2018-05-04,2018-05-05,1657.84338379
707351,Bournemouth,2018-05-06,2018-05-10,1664.08239746
707352,Bournemouth,2018-05-11,2018-05-12,1664.08239746
707353,Bournemouth,2018-05-13,2018-05-13,1664.08239746
707354,Bournemouth,2018-05-14,2018-05-20,1674.95629883
707355,Bournemouth,2018-05-21,2018-05-26,1674.95629883
707356,Bournemouth,2018-05-27,2018-07-26,1672.43444824
707357,Bournemouth,2018-07-27,2018-08-02,1672.45214844
707358,Bournemouth,2018-08-03,2018-08-09,1673.37939453
707359,Bournemouth,2018-08-10,2018-08-11,1673.78051758
707360,Bournemouth,2018-08-12,2018-08-16,1679.63439941
707361,Bournemouth,2018-08-17,2018-08-18,1682.37609863
707362,Bournemouth,2018-08-19,2018-08-19,1691.58630371
707363,Bournemouth,2018-08-20,2018-08-22,1691.58630371
707364,Bournemouth,2018-08-23,2018-08-23,1691.58630371
707365,Bournemouth,2018-08-24,2018-08-25,1687.83105469
707366,Bournemouth,2018-08-26,2018-08-26,1686.40734863
707367,Bournemouth,2018-08-27,2018-08-30,1686.40734863
707368,Bournemouth,2018-08-31,2018-09-01,1683.92297363
707369,Bournemouth,2018-09-02,2018-09-02,1679.80859375
707370,Bournemouth,2018-09-03,2018-09-15,1679.80859375
707371,Bournemouth,2018-09-16,2018-09-16,1689.34216309
707372,Bournemouth,2018-09-17,2018-09-18,1689.34216309
707373,Bournemouth,2018-09-19,2018-09-19,1687.5032959
707374,Bournemouth,2018-09-20,2018-09-20,1685.57800293
707375,Bournemouth,2018-09-21,2018-09-22,1687.90441895
707376,Bournemouth,2018-09-23,2018-09-23,1672.41674805
707377,Bournemouth,2018-09-24,2018-09-24,1672.41674805
707378,Bournemouth,2018-09-25,2018-09-29,1672.41674805
707379,Bournemouth,2018-09-30,2018-10-01,1672.41674805
707380,Bournemouth,2018-10-02,2018-10-02,1678.72717285
707381,Bournemouth,2018-10-03,2018-10-03,1678.65795898
707382,Bournemouth,2018-10-04,2018-10-04,1672.50073242
707383,Bournemouth,2018-10-05,2018-10-06,1674.35046387
707384,Bournemouth,2018-10-07,2018-10-07,1692.60961914
707385,Bournemouth,2018-10-08,2018-10-19,1692.60961914
707386,Bournemouth,2018-10-20,2018-10-20,1692.60961914
707387,Bournemouth,2018-10-21,2018-10-22,1689.06298828
707388,Bournemouth,2018-10-23,2018-10-23,1689.06298828
707389,Bournemouth,2018-10-24,2018-10-24,1689.64160156
707390,Bournemouth,2018-10-25,2018-10-25,1689.70739746
707391,Bournemouth,2018-10-26,2018-10-27,1692.32751465
707392,Bournemouth,2018-10-28,2018-10-28,1704.27050781
707393,Bournemouth,2018-10-29,2018-11-02,1704.27050781
707394,Bournemouth,2018-11-03,2018-11-03,1704.27050781
707395,Bournemouth,2018-11-04,2018-11-04,1698.40515137
707396,Bournemouth,2018-11-05,2018-11-06,1698.40515137
707397,Bournemouth,2018-11-07,2018-11-07,1693.43933105
707398,Bournemouth,2018-11-08,2018-11-08,1699.43188477
707399,Bournemouth,2018-11-09,2018-11-10,1698.24353027
707400,Bournemouth,2018-11-11,2018-11-11,1690.20666504
707401,Bournemouth,2018-11-12,2018-11-24,1690.20666504
707402,Bournemouth,2018-11-25,2018-11-25,1690.20666504
707403,Bournemouth,2018-11-26,2018-11-27,1684.63671875
707404,Bournemouth,2018-11-28,2018-11-28,1683.87683105
707405,Bournemouth,2018-11-29,2018-11-29,1682.98022461
707406,Bournemouth,2018-11-30,2018-12-01,1685.55383301
707407,Bournemouth,2018-12-02,2018-12-03,1683.71179199
707408,Bournemouth,2018-12-04,2018-12-04,1683.71179199
707409,Bournemouth,2018-12-05,2018-12-08,1687.48034668
707410,Bournemouth,2018-12-09,2018-12-10,1680.11523438
707411,Bournemouth,2018-12-11,2018-12-11,1680.11523438
707412,Bournemouth,2018-12-12,2018-12-12,1683.2611084
707413,Bournemouth,2018-12-13,2018-12-13,1681.24243164
707414,Bournemouth,2018-12-14,2018-12-15,1679.0333252
707415,Bournemouth,2018-12-16,2018-12-18,1667.66247559
707416,Bournemouth,2018-12-19,2018-12-22,1667.66247559
707417,Bournemouth,2018-12-23,2018-12-23,1675.8145752
707418,Bournemouth,2018-12-24,2018-12-26,1675.8145752
707419,Bournemouth,2018-12-27,2018-12-30,1671.3782959
707420,Bournemouth,2018-12-31,2019-01-02,1666.25073242
707421,Bournemouth,2019-01-03,2019-01-04,1664.46496582
707422,Bournemouth,2019-01-05,2019-01-12,1664.46496582
707423,Bournemouth,2019-01-13,2019-01-13,1664.46496582
707424,Bournemouth,2019-01-14,2019-01-18,1656.10742188
707425,Bournemouth,2019-01-19,2019-01-19,1656.10742188
707426,Bournemouth,2019-01-20,2019-01-20,1666.50354004
707427,Bournemouth,2019-01-21,2019-01-26,1666.50354004
707428,Bournemouth,2019-01-27,2019-01-30,1666.50354004
707429,Bournemouth,2019-01-31,2019-02-02,1688.95263672
707430,Bournemouth,2019-02-03,2019-02-03,1674.83911133
707431,Bournemouth,2019-02-04,2019-02-09,1674.83911133
707432,Bournemouth,2019-02-10,2019-02-12,1671.96008301
707433,Bournemouth,2019-02-13,2019-02-13,1667.98986816
707434,Bournemouth,2019-02-14,2019-02-14,1671.84484863
707435,Bournemouth,2019-02-15,2019-02-16,1670.82714844
707436,Bournemouth,2019-02-17,2019-02-17,1670.82714844
707437,Bournemouth,2019-02-18,2019-02-19,1670.82714844
707438,Bournemouth,2019-02-20,2019-02-20,1670.1953125
707439,Bournemouth,2019-02-21,2019-02-21,1670.84899902
707440,Bournemouth,2019-02-22,2019-02-22,1673.83764648
707441,Bournemouth,2019-02-23,2019-02-23,1673.83764648
707442,Bournemouth,2019-02-24,2019-02-24,1672.09594727
707443,Bournemouth,2019-02-25,2019-02-25,1672.09594727
707444,Bournemouth,2019-02-26,2019-02-26,1672.09594727
707445,Bournemouth,2019-02-27,2019-02-27,1672.09594727
707446,Bournemouth,2019-02-28,2019-03-02,1666.56054688
707447,Bournemouth,2019-03-03,2019-03-05,1664.08227539
707448,Bournemouth,2019-03-06,2019-03-06,1665.54492188
707449,Bournemouth,2019-03-07,2019-03-07,1672.3996582
707450,Bournemouth,2019-03-08,2019-03-09,1670.61340332
707451,Bournemouth,2019-03-10,2019-03-12,1678.88598633
707452,Bournemouth,2019-03-13,2019-03-13,1679.39257812
707453,Bournemouth,2019-03-14,2019-03-14,1684.78320312
707454,Bournemouth,2019-03-15,2019-03-16,1690.96105957
707455,Bournemouth,2019-03-17,2019-03-30,1688.88330078
707456,Bournemouth,2019-03-31,2019-04-05,1680.55334473
707457,Bournemouth,2019-04-06,2019-04-06,1680.55334473
707458,Bournemouth,2019-04-07,2019-04-07,1665.86523438
707459,Bournemouth,2019-04-08,2019-04-09,1665.86523438
707460,Bournemouth,2019-04-10,2019-04-10,1667.33764648
707461,Bournemouth,2019-04-11,2019-04-11,1665.83569336
707462,Bournemouth,2019-04-12,2019-04-13,1669.70800781
707463,Bournemouth,2019-04-14,2019-04-14,1689.42224121
707464,Bournemouth,2019-04-15,2019-04-16,1689.42224121
707465,Bournemouth,2019-04-17,2019-04-17,1687.6060791
707466,Bournemouth,2019-04-18,2019-04-18,1688.98022461
707467,Bournemouth,2019-04-19,2019-04-20,1691.15869141
707468,Bournemouth,2019-04-21,2019-04-24,1678.87011719
707469,Bournemouth,2019-04-25,2019-04-27,1678.87011719
707470,Bournemouth,2019-04-28,2019-04-30,1681.12268066
707471,Bournemouth,2019-05-01,2019-05-01,1677.72131348
707472,Bournemouth,2019-05-02,2019-05-02,1673.76855469
707473,Bournemouth,2019-05-03,2019-05-04,1677.0447998
707474,Bournemouth,2019-05-05,2019-05-05,1688.57995605
707475,Bournemouth,2019-05-06,2019-05-07,1688.57995605
707476,Bournemouth,2019-05-08,2019-05-08,1696.41345215
707477,Bournemouth,2019-05-09,2019-05-09,1701.50378418
707478,Bournemouth,2019-05-10,2019-05-11,1702.40527344
707479,Bournemouth,2019-05-12,2019-05-12,1702.40527344
707480,Bournemouth,2019-05-13,2019-05-19,1694.88586426
707481,Bournemouth,2019-05-20,2019-05-22,1694.88586426
707482,Bournemouth,2019-05-23,2019-05-26,1694.88586426
707483,Bournemouth,2019-05-27,2019-07-25,1694.88586426
707484,Bournemouth,2019-07-26,2019-07-30,1694.89733887
707485,Bournemouth,2019-07-31,2019-08-01,1694.89733887
707486,Bournemouth,2019-08-02,2019-08-08,1694.90454102
707487,Bournemouth,2019-08-09,2019-08-10,1695.07556152
707488,Bournemouth,2019-08-11,2019-08-11,1691.36767578
707489,Bournemouth,2019-08-12,2019-08-13,1691.36767578
707490,Bournemouth,2019-08-14,2019-08-15,1691.36767578
707491,Bournemouth,2019-08-16,2019-08-17,1691.47058105
707492,Bournemouth,2019-08-18,2019-08-21,1698.89746094
707493,Bournemouth,2019-08-22,2019-08-22,1698.89746094
707494,Bournemouth,2019-08-23,2019-08-24,1701.86572266
707495,Bournemouth,2019-08-25,2019-08-25,1701.86572266
707496,Bournemouth,2019-08-26,2019-08-29,1698.8260498
707497,Bournemouth,2019-08-30,2019-08-30,1700.01367188
